time_index,loudness_zwtv,sharpness_din_tv,roughness_dw,tnr_ecma_perseg,sii_ansi
0,0.006501134769431225,,0.022349960764813756,0.0,0.0
1,1.730784759409752,,0.04667991800487388,0.0,
2,5.703798666140611,,0.3137405674411041,11.608724116191397,
3,9.379722584841893,,0.054657981139635305,0.0,
4,12.557374153064705,,0.10438312692832225,0.0,
5,14.972804504684397,4.022548710641583,0.039220306094059784,0.0,
6,17.289479433248744,3.4842790318315005,0.04437410138769393,0.0,
7,19.28772096849233,3.2128568978273107,0.03789087535942628,0.0,
8,20.96845594574434,2.927713711672319,0.03765389376276567,0.0,
9,22.910258523815937,2.968667010844225,0.032017262109421046,0.0,
10,24.801429575423324,2.768763904348157,0.05101770682361077,,
11,26.494743868649763,2.607436855916726,0.05446426367224794,,
12,27.952388084988755,2.5161646290357287,0.04874918974296501,,
13,28.939959675856315,2.4028143092579093,0.047347413931644024,,
14,29.54414358190197,2.3324846499837877,0.07408930811246857,,
15,30.15654341339685,2.23950742830919,0.059183088159540334,,
16,30.56778924627185,2.243613360223445,0.06193563812550758,,
17,30.9924253413874,2.267446279225231,0.07617716289951604,,
18,31.58203059163455,2.2425378226737216,0.10659201758903424,,
19,32.24166616507006,2.183428812115918,0.04122783736801239,,
20,33.032575736912285,2.0336205401098577,0.05194930620675546,,
21,33.704686830227224,1.9953677557788456,0.09041832585687191,,
22,34.66586028521578,2.080208570142488,0.09573503828147457,,
23,35.781236685146055,2.03685674926292,0.03939598205120836,,
24,36.53288474509816,1.9659703627069276,0.06787010842086567,,
25,37.29819950842669,1.920955841125216,0.09039705048029777,,
26,37.85756333872536,1.9380940159491127,0.05539921477206954,,
27,38.26218196284479,1.9527018114197787,0.13641479702498568,,
28,38.727996197432475,1.9336287470985678,0.05645029568000872,,
29,39.12609401871923,1.9240838785335745,0.0380998381974172,,
30,39.27056852112852,1.8537925796080088,0.042773207933513836,,
31,38.96706679475771,1.774954523502339,0.16851479966511898,,
32,38.511185749620104,1.747996499218017,0.02856780392356816,,
33,38.6035481671165,1.7887123387844315,0.06844697641746891,,
34,38.91924516630079,1.8365622558892518,0.06574585184505251,,
35,39.73381784468606,1.8968701906824121,0.21179238265374095,,
36,40.82705179448185,1.958684448686706,0.04341771848726321,,
37,41.41150889795768,1.7562531566948807,0.07195144745674632,,
38,41.95015785755939,1.9139018101463467,0.03604751056049208,,
39,42.6134410870049,1.8542530384417797,0.03072513235250855,,
40,42.63525738504656,1.7411173765574095,0.04169439862144282,,
41,42.00941148356289,1.7034278041585387,0.03224256992305042,,
42,41.686592761029075,1.7242981241495916,0.05644504375868122,,
43,41.953783798399115,1.7722323618355944,0.0351583453977981,,
44,42.430096549093975,1.725226963448257,0.036687848346823954,,
45,42.44244759674196,1.5951926374027183,0.059238786435936254,,
46,42.58870332547267,1.5893203230724322,0.05856427974279119,,
47,42.94328881050127,1.6235638284765035,0.07201913384804277,,
48,43.46019695029308,1.6379099435446163,0.05325148517832493,,
49,43.7462062185792,1.5882496897413168,,,
50,44.155346658732,1.6067240001978131,,,
51,44.54387026450739,1.614318176810347,,,
52,45.20418753995633,1.7210174341951834,,,
53,45.77377206739976,1.6607144876500766,,,
54,46.02551207575283,1.6411624133007945,,,
55,46.145534000160545,1.6330467277039875,,,
56,46.290947887425936,1.6549897624563685,,,
57,46.408294869308776,1.5832504589962602,,,
58,46.28790492445614,1.5556090013795132,,,
59,46.25901614728405,1.552782804406729,,,
60,46.24335196076005,1.5709776172489651,,,
61,46.716224302822084,1.6005894430320575,,,
62,46.97037513528372,1.5305645160805972,,,
63,47.37436900995271,1.5788541632053503,,,
64,47.768231380849514,1.5654723641972776,,,
65,47.99829686310494,1.5396585356584276,,,
66,48.077509025721554,1.5567761205525716,,,
67,48.01798859707886,1.6017653752601824,,,
68,47.795281691559765,1.4795202858896077,,,
69,47.56728322129669,1.53574615088777,,,
70,47.8358206323267,1.552034949988301,,,
71,47.8794632319394,1.5481080669064438,,,
72,47.82625366968064,1.5691716960742623,,,
73,47.42938436103962,1.4838375213099004,,,
74,47.101150764939405,1.4345512469131603,,,
75,46.578404012702194,1.4244512202814315,,,
76,46.24805389704473,1.5292609607738532,,,
77,45.99672038127749,1.4941469555638711,,,
78,45.512124886150865,1.463174757227952,,,
79,45.36396929686517,1.5977145971669728,,,
80,45.538683014854,1.591090852530571,,,
81,45.713797688262375,1.5375969440698527,,,
82,45.66139656508332,1.4333815347255043,,,
83,45.37362433371776,1.4253541530626084,,,
84,45.59427871255433,1.459055501151968,,,
85,45.87480266684557,1.4721194926891463,,,
86,46.234754844659264,1.5973633420006639,,,
87,46.711336101466394,1.598293326748306,,,
88,46.735530393025385,1.4622685810048768,,,
89,46.82143602100719,1.493199660235389,,,
90,47.198190133885916,1.5020800558567364,,,
91,47.396020870645195,1.4978278218009538,,,
92,47.60351911681852,1.5363948437714925,,,
93,47.564833912856244,1.5235232765040692,,,
94,47.50815780089303,1.5860034724803584,,,
95,47.483767863949474,1.489298184501176,,,
96,47.10035216502259,1.419890758400249,,,
97,46.825472882995456,1.551211614232532,,,
98,46.69977992856463,1.5314626102394646,,,
99,46.91600316901071,1.5382509700977565,,,
100,47.155154172982506,1.478832700009715,,,
101,47.55999728214262,1.519936521637625,,,
102,48.00190672994566,1.5073446717916563,,,
103,48.224122322001186,1.5301448218190268,,,
104,48.53696631274312,1.5103499857073905,,,
105,48.456138778417895,1.3950682151922462,,,
106,47.998623447084455,1.3779367651042875,,,
107,47.57455748119148,1.4050368246174187,,,
108,47.04091069401602,1.3547911418896925,,,
109,46.38891099893109,1.4458802672585611,,,
110,46.12299870389562,1.5071007544486965,,,
111,46.18266554814454,1.5420751567331101,,,
112,45.775745926580214,1.497916096514914,,,
113,45.49978438005251,1.542776064232779,,,
114,46.1793046539732,1.5618168522299718,,,
115,46.549093807221055,1.4692527603954184,,,
116,46.867610751582774,1.445909724432157,,,
117,47.065888417033406,1.5019677823089053,,,
118,47.33327109909784,1.4444467878423268,,,
119,47.433643160588744,1.4353762466030136,,,
120,47.788461981245405,1.4499705181169165,,,
121,47.85726779811883,1.3877061012091467,,,
122,47.96525356407895,1.4444665995850279,,,
123,48.342564668952946,1.4900489472725247,,,
124,48.382649679586386,1.4692432902022403,,,
125,48.050276817344745,1.3920818008594316,,,
126,47.4501805401615,1.4155667317192118,,,
127,46.985162572769035,1.397181695638311,,,
128,46.372541443558156,1.3934021818798747,,,
129,46.04573124066529,1.4418690682312454,,,
130,46.04429982929831,1.4184707648873067,,,
131,46.139389257383186,1.4519939437737195,,,
132,46.15116800580407,1.4103935168048154,,,
133,46.042522794943125,1.4050859902010622,,,
134,46.336081138557006,1.538965041385605,,,
135,46.77365853964214,1.4444610315279303,,,
136,46.73008142575976,1.4463219626416297,,,
137,46.61094904938962,1.3905328667909571,,,
138,46.8534574981732,1.5110244383644285,,,
139,47.14633566628754,1.4827302171932717,,,
140,47.062282229273755,1.4411217156326241,,,
141,46.667410591648874,1.458765860523636,,,
142,46.31833906645346,1.4671992533252638,,,
143,45.76779023743967,1.4082295651256311,,,
144,45.02891557831608,1.4028965326119682,,,
145,45.12733022964629,1.5550416996531824,,,
146,45.332471611794205,1.4862475586787125,,,
147,45.147892460357944,1.4825026218669468,,,
148,44.899202710688584,1.3975461201650459,,,
149,44.59175241725016,1.4546485687219475,,,
150,44.31505376514326,1.4497835885434367,,,
151,44.24907613667543,1.4229494251933221,,,
152,44.30396128540776,1.4108848120131894,,,
153,45.12932477025488,1.581749343894531,,,
154,45.728951639542416,1.4784578244960707,,,
155,45.65282852572811,1.4758156913360563,,,
156,45.50349391873566,1.447612725319165,,,
157,45.35508233291711,1.542817204301928,,,
158,45.608429223358605,1.9486442191725615,,,
159,47.45240982281929,2.36409074663639,,,
160,49.84165500779057,2.3461255323293546,,,
161,50.62071025882538,1.943361334344919,,,
162,50.45230851983683,1.672064252623753,,,
163,49.85004594890711,1.537670486855898,,,
164,49.96815920116643,1.6498044690282223,,,
165,50.030936643980105,1.5296181632432333,,,
166,50.10894624728937,1.513219398068575,,,
167,50.169638685725246,1.4833702080250335,,,
168,50.0580640669029,1.4341881913916674,,,
169,50.42531333989609,1.509831428745324,,,
170,50.725285245800464,1.431568536228791,,,
171,50.96896210339466,1.4875115903787457,,,
172,51.355519235127645,1.534330615528982,,,
173,51.6824086554529,1.466703219661151,,,
174,51.665874635496365,1.5207556084671072,,,
175,51.61523619292521,1.5291162069252495,,,
176,51.27769391960294,1.5247518858439393,,,
177,50.8784358084664,1.493079535267116,,,
178,50.56433586793152,1.5227830762561205,,,
179,50.81371337152112,1.5470500824969255,,,
180,50.89042313238464,1.5596650003474253,,,
181,50.64234242886856,1.489938031075431,,,
182,50.25141285436685,1.5409668257950973,,,
183,50.20633981023616,1.5634669145659594,,,
184,50.062401199920664,1.5183248968902967,,,
185,50.276007006714856,1.609325104691052,,,
186,50.07967556181393,1.541079239199328,,,
187,49.38806448961515,1.4829572550692554,,,
188,48.55283945019702,1.5302469430347043,,,
