device,n_head_stages,head_width,params,params_M,memory_MiB,vram_GiB,vram_limit_mib,min,max,median,mean,std,dnf_reason,dnf_message
CPU,8,32,525808,0.525808,2.018768310546875,0.0,32768.0,70.05799999751616,76.90010000078473,73.03844999478315,72.80523999870638,2.165046702248561,,
CPU,16,32,570608,0.570608,2.199737548828125,0.0,32768.0,74.7380000029807,83.51959999708924,76.89579999714624,77.91943999909563,2.5619463784410264,,
CPU,32,32,660208,0.660208,2.561676025390625,0.0,32768.0,81.72440000635106,88.43509999860544,84.44279999821447,84.6040800002811,1.7166706707806891,,
CPU,64,32,839408,0.839408,3.285552978515625,0.0,32768.0,96.18469999986701,104.85649999463931,100.7865000028687,101.05031999992207,2.5186752664998897,,
CPU,128,32,1197808,1.197808,4.733306884765625,0.0,32768.0,129.1780999963521,144.11699999618577,138.12280000274768,137.00021999975434,5.075500984493074,,
CPU,256,32,1914608,1.914608,7.628814697265625,0.0,32768.0,200.6007000018144,237.49099999986356,209.85540000037872,213.0103199997393,12.46863534875048,,
CPU,512,32,3348208,3.348208,13.419830322265625,0.0,32768.0,328.3147999973153,349.8585000052117,341.0360000016226,340.41295000133687,6.388974340523753,,
CPU,1024,32,6215408,6.215408,25.001861572265625,0.0,32768.0,606.1445000013919,625.573199999053,613.286000003427,613.7271900006454,4.958439417876216,,
CPU,2048,32,11949808,11.949808,48.165924072265625,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,4096,32,23418608,23.418608,94.49404907226562,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,8192,32,46356208,46.356208,187.15029907226562,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,16384,32,92231408,92.231408,372.4627990722656,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,32768,32,183981808,183.981808,743.0877990722656,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,65536,32,367482608,367.482608,1484.3377990722656,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,131072,32,734484208,734.484208,2966.8377990722656,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,262144,32,1468487408,1468.487408,5931.837799072266,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,524288,32,2936493808,2936.493808,11861.837799072266,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,1048576,32,5872506608,5872.506608,23721.837799072266,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,0,64,494448,0.494448,1.890289306640625,0.0,32768.0,67.16880000021774,70.19720000243979,68.00390000353218,68.14441000169609,0.81660013428066,,
CPU,1,64,515888,0.515888,1.9745559692382812,0.0,32768.0,66.65539999812609,74.08610000129556,69.29239999954007,69.89200000025448,2.1665118592101935,,
CPU,2,64,537328,0.537328,2.0588226318359375,0.0,32768.0,67.31589999981225,79.72610000433633,71.0048500004632,71.4056700002402,3.166564246259334,,
CPU,4,64,580208,0.580208,2.22735595703125,0.0,32768.0,69.4669000004069,75.59860000037588,71.5679499990074,72.03881999957957,2.016868545141805,,
CPU,8,64,665968,0.665968,2.564422607421875,0.0,32768.0,72.48429999890504,78.36739999765996,74.59290000042529,74.89272999882814,1.8774128223582953,,
CPU,16,64,837488,0.837488,3.238555908203125,0.0,32768.0,76.59820000117179,84.24099999683676,79.36889999837149,79.71304999882705,1.9605099019253773,,
CPU,32,64,1180528,1.180528,4.586822509765625,0.0,32768.0,86.99679999699583,93.18199999688659,90.8385000002454,90.28056000024662,2.0161878963043827,,
CPU,64,64,1866608,1.866608,7.283355712890625,0.0,32768.0,106.8405999976676,116.25749999802792,110.78300000008312,111.24485000036657,3.0758456270864074,,
CPU,128,64,3238768,3.238768,12.676422119140625,0.0,32768.0,154.31649999663932,164.56009999819798,157.91454999998678,158.95686999938334,3.7889414591207453,,
CPU,256,64,5983088,5.983088,23.462554931640625,0.0,32768.0,234.86350000166567,243.47609999676934,240.7192999999097,239.91273999927216,2.819190388957944,,
CPU,512,64,11471728,11.471728,45.034820556640625,0.0,32768.0,403.76410000317264,424.2080000040005,411.43865000412916,412.58005000127014,5.971895050559677,,
CPU,1024,64,22449008,22.449008,88.17935180664062,0.0,32768.0,751.2392999997246,776.8625000026077,759.7751499997685,762.0925399991393,9.72448154208915,,
CPU,2048,64,44403568,44.403568,174.46841430664062,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,4096,64,88312688,88.312688,347.0465393066406,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,8192,64,176130928,176.130928,692.2027893066406,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,16384,64,351767408,351.767408,1382.5152893066406,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,32768,64,703040368,703.040368,2763.1402893066406,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,65536,64,1405586288,1405.586288,5524.390289306641,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,131072,64,2810678128,2810.678128,11046.89028930664,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,262144,64,5620861808,5620.861808,22091.89028930664,,32768.0,,,,,,time,blocked: lower width failed at stages=2048 (time limit)
CPU,524288,64,11241229168,11241.229168,44181.89028930664,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 44182 MiB)
CPU,1048576,64,22481963888,22481.963888,88361.89028930664,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 88362 MiB)
