time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
411,56.764038,53.739986,1.7746305,1.6723223,,,,,,
412,57.291058,59.35663,1.6803169,1.8424459,,,,,,
413,57.329445,60.693764,1.7571502,1.8722725,,,,,,
414,57.783676,59.58392,1.7232586,1.8122977,,,,,,
415,57.907726,60.900642,1.8032192,1.8208151,,,,,,
416,58.709797,48.261944,1.8049418,1.4930952,,,,,,
417,59.25398,46.822086,1.7239256,1.4486879,,,,,,
418,59.230457,54.987682,1.7740586,1.701591,,,,,,
419,59.46376,52.973614,1.7495767,1.6238159,,,,,,
420,59.10981,54.477676,1.6947223,1.6593884,,,,,,
421,59.299957,52.638866,1.8036023,1.6176115,,,,,,
422,60.35459,53.762295,1.9585799,1.6717533,,,,,,
423,61.779884,58.869854,1.8914586,1.8326491,,,,,,
424,61.851048,50.96818,1.7468204,1.563569,,,,,,
425,61.266445,60.76193,1.7680236,1.834948,,,,,,
426,61.17456,55.966717,1.8767508,1.6965307,,,,,,
427,60.887325,48.952328,1.7513337,1.5285943,,,,,,
428,60.050365,48.880653,1.7128354,1.5025219,,,,,,
429,59.243797,53.24808,1.7884756,1.6242054,,,,,,
430,58.79488,52.496433,1.8204633,1.6110256,,,,,,
431,58.781567,57.223236,1.9003096,1.7745271,,,,,,
432,59.111015,53.226147,1.9929827,1.6483842,,,,,,
433,59.071934,49.348385,1.9046443,1.5192063,,,,,,
434,58.849953,56.49141,1.8171097,1.7246794,,,,,,
