time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
168,32.214188,10.939513,2.006235,0.95766217,,,,,,
169,32.10931,10.941892,1.8539584,0.95455724,,,,,,
170,31.941498,10.943775,1.8979378,0.9551132,,,,,,
171,32.088,10.94553,1.9383798,0.95781356,,,,,,
172,31.770052,10.947741,1.8353443,0.95547426,,,,,,
173,31.489647,10.951484,1.9275968,0.95807207,,,,,,
174,31.721127,10.954998,1.9915807,0.9558387,,,,,,
175,31.853355,10.95871,1.8708463,0.9556259,,,,,,
176,31.368435,10.960803,1.7505817,0.9540366,,,,,,
177,31.058214,10.964081,1.9764719,0.953802,,,,,,
178,30.928537,10.965379,1.9348706,0.9546477,,,,,,
179,31.3137,10.965627,2.0665655,0.95233613,,,,,,
180,31.807217,10.968099,1.999161,0.95451134,,,,,,
181,32.217518,10.969488,2.024546,0.95205605,,,,,,
182,32.417633,10.971652,1.961686,0.9510534,,,,,,
183,32.271782,10.973814,1.8491555,0.95143974,,,,,,
184,32.074345,10.975159,1.8737104,0.9508225,,,,,,
185,31.873352,10.97636,1.8646274,0.9515474,,,,,,
186,31.313318,10.97916,1.7635359,0.9517682,,,,,,
187,30.926056,10.981922,1.8822346,0.9541105,,,,,,
188,30.956522,10.985438,2.0399384,0.9553503,,,,,,
189,31.213413,10.989339,1.9864726,0.95240986,,,,,,
190,31.289213,10.992756,1.954134,0.95261407,,,,,,
191,31.656956,10.995691,2.121116,0.9550508,,,,,,
192,32.558506,10.996816,1.9821278,0.95193934,,,,,,
193,32.552216,10.998741,1.880304,0.95495063,,,,,,
194,32.335693,11.001337,1.9399279,0.9549341,,,,,,
195,32.278625,11.004466,1.81833,0.9560412,,,,,,
196,31.776464,11.00576,1.7768701,0.95396847,,,,,,
197,31.662413,11.007585,1.8817159,0.9530734,,,,,,
198,32.255783,11.008745,1.9631771,0.9530629,,,,,,
199,32.40991,11.010582,1.7965957,0.9541403,,,,,,
200,32.030293,11.012218,1.8179505,0.9537706,,,,,,
201,31.629519,11.014336,1.8011998,0.95674646,,,,,,
202,31.26084,11.015858,1.804947,0.9529506,,,,,,
203,31.068958,11.017522,1.8030269,0.9544207,,,,,,
204,31.558857,11.019481,2.042179,0.9528597,,,,,,
205,32.413673,11.022735,2.0566313,0.9531841,,,,,,
206,32.554203,11.024166,1.8990084,0.953358,,,,,,
207,32.34147,11.029024,1.8850428,0.95330083,,,,,,
208,32.22345,11.0316925,1.8870414,0.9530255,,,,,,
209,31.827145,11.034885,1.7773018,0.9539484,,,,,,
210,31.62631,11.037229,1.8953737,0.9537977,,,,,,
211,31.902294,11.040154,1.9151185,0.9563605,,,,,,
212,31.96046,11.04126,1.9083825,0.9534488,,,,,,
213,31.857628,11.044035,1.8937768,0.95269394,,,,,,
214,31.701977,11.045223,1.943928,0.9534289,,,,,,
215,31.901033,11.046701,1.962129,0.95381,,,,,,
216,32.199642,11.047052,1.9745753,0.9532796,,,,,,
217,32.52959,11.04797,1.867345,0.9531083,,,,,,
218,32.623634,11.048889,1.954389,0.954035,,,,,,
219,32.45685,11.050177,2.0232923,0.9538655,,,,,,
220,32.00333,11.052805,2.2002878,0.957081,,,,,,
221,31.645353,11.055392,2.0441766,0.9553365,,,,,,
222,31.338047,11.05721,1.9703002,0.95427114,,,,,,
