time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
338,11.480741,11.298118,1.0324041,1.006259,,,,,,
339,11.495275,11.298871,1.0621974,1.006389,,,,,,
340,11.504664,11.299356,1.0739639,1.0080043,,,,,,
341,11.507012,11.301055,1.0550643,1.0075805,,,,,,
342,11.518737,11.302388,1.0433155,1.0063249,,,,,,
343,11.5169115,11.302458,1.0520782,1.0076084,,,,,,
344,11.53608,11.30329,1.1203183,1.0070881,,,,,,
345,11.552299,11.304651,1.066694,1.0100873,,,,,,
346,11.510571,11.305539,1.020777,1.0085332,,,,,,
347,11.471491,11.3066025,1.0812681,1.0102113,,,,,,
348,11.470951,11.307715,1.0569978,1.0076165,,,,,,
349,11.471676,11.308642,1.0400324,1.0079252,,,,,,
350,11.46235,11.309576,1.0456595,1.0085186,,,,,,
351,11.4770775,11.312175,1.0748,1.0078973,,,,,,
352,11.482609,11.314762,1.0563452,1.0059098,,,,,,
353,11.481468,11.315154,1.1033821,1.0059245,,,,,,
354,11.494993,11.31704,1.1208228,1.0066885,,,,,,
355,11.493592,11.318411,1.0536042,1.0064421,,,,,,
356,11.440152,11.318799,1.0097457,1.0072639,,,,,,
357,11.4010315,11.319273,1.0565907,1.0043371,,,,,,
358,11.392824,11.319566,1.0432506,1.0049291,,,,,,
359,11.392772,11.31993,1.0632924,1.0062007,,,,,,
360,11.385172,11.32017,1.050931,1.0043869,,,,,,
361,11.386197,11.320316,1.0744842,1.0015601,,,,,,
362,11.421749,11.319816,1.095451,1.0036297,,,,,,
363,11.432553,11.318451,1.0875736,1.0045478,,,,,,
364,11.445401,11.317786,1.1275842,1.0035499,,,,,,
365,11.468297,11.316066,1.1045059,1.0023286,,,,,,
366,11.453273,11.314093,1.0869871,1.000276,,,,,,
367,11.425084,11.312709,1.0514779,0.9990252,,,,,,
368,11.415451,11.311003,1.0354191,0.9989653,,,,,,
369,11.384606,11.308302,1.0186344,1.0003549,,,,,,
370,11.364418,11.305169,1.1055474,0.9991404,,,,,,
371,11.382906,11.302234,1.0569404,1.0004259,,,,,,
372,11.367473,11.300439,1.0242245,1.0001206,,,,,,
373,11.3478985,11.29953,1.0058084,0.99978423,,,,,,
374,11.337794,11.299329,1.0031132,0.99924815,,,,,,
375,11.3370905,11.298532,1.0276985,0.99821854,,,,,,
376,11.351513,11.297564,1.1112896,0.9973936,,,,,,
377,11.388307,11.297342,1.1212652,0.99800324,,,,,,
378,11.432865,11.296745,1.1258689,0.99896413,,,,,,
379,11.422911,11.295493,1.0679507,0.9994525,,,,,,
380,11.381192,11.294684,1.0128525,0.99765813,,,,,,
381,11.347669,11.293411,1.013907,0.9967087,,,,,,
382,11.3226185,11.290984,1.0326495,0.99746513,,,,,,
383,11.295161,11.289425,1.0075123,0.9978831,,,,,,
384,11.271836,11.288091,1.0079787,1.0012577,,,,,,
385,11.249353,11.286157,1.030308,0.99984527,,,,,,
386,11.255673,11.285242,1.0695716,0.9994799,,,,,,
387,11.2664995,11.284203,1.0494293,0.9983797,,,,,,
388,11.265812,11.282791,1.0793518,0.99888474,,,,,,
389,11.2647505,11.281559,1.0759425,1.0002759,,,,,,
390,11.280737,11.280623,1.0360687,1.0009313,,,,,,
391,11.264247,11.27997,1.0268041,1.0028865,,,,,,
392,11.2265625,11.279876,0.9986008,1.0023482,,,,,,
393,11.222952,11.280454,1.014107,1.0022125,,,,,,
394,11.254906,11.279433,1.0390457,1.0005469,,,,,,
395,11.275489,11.277485,1.0620629,1.0024095,,,,,,
396,11.287519,11.275946,1.057119,1.0027883,,,,,,
397,11.310567,11.2740965,1.0545956,1.0044204,,,,,,
398,11.320547,11.272464,1.0681427,1.0046982,,,,,,
399,11.3538265,11.272343,1.1898284,1.0034835,,,,,,
400,11.41496,11.272516,1.1320796,1.004326,,,,,,
401,11.410689,11.271979,1.0559661,1.0053738,,,,,,
402,11.397183,11.271079,1.1223938,1.0030373,,,,,,
403,11.438242,11.269808,1.1483977,1.0017043,,,,,,
404,11.4893875,11.268342,1.162095,1.000306,,,,,,
405,11.484233,11.266887,1.0771312,1.0019622,,,,,,
406,11.456235,11.266826,1.0217949,1.0022607,,,,,,
407,11.443339,11.266745,1.0361407,1.0031903,,,,,,
408,11.443458,11.265918,1.0505831,1.0022286,,,,,,
409,11.441081,11.26588,1.0758342,1.0023845,,,,,,
410,11.436649,11.265773,1.034752,1.0011104,,,,,,
411,11.415271,11.264598,1.0290595,1.001535,,,,,,
412,11.425815,11.263522,1.1555716,1.0013914,,,,,,
413,11.45232,11.262844,1.0963424,1.0006683,,,,,,
414,11.439496,11.262061,1.058765,0.9998669,,,,,,
415,11.419081,11.260397,1.0831244,1.0013317,,,,,,
416,11.425737,11.259842,1.1304829,1.0027558,,,,,,
417,11.448428,11.259338,1.1266907,1.0022904,,,,,,
418,11.422084,11.258172,1.0653837,1.0004591,,,,,,
419,11.402296,11.257612,1.0743155,1.0012453,,,,,,
420,11.39735,11.256836,1.0608817,1.001657,,,,,,
421,11.395489,11.255687,1.1314272,0.99941695,,,,,,
422,11.386827,11.254987,1.1233491,1.0008485,,,,,,
423,11.399945,11.254377,1.0986139,1.0011686,,,,,,
424,11.406656,11.253187,1.1006366,1.0041465,,,,,,
425,11.390452,11.25263,1.0921834,1.0040108,,,,,,
426,11.393484,11.252943,1.0949758,1.0020779,,,,,,
427,11.382807,11.252943,1.072421,1.0011072,,,,,,
428,11.360278,11.2518,1.0919715,1.0023779,,,,,,
429,11.355597,11.2519655,1.0546999,1.0021695,,,,,,
430,11.325492,11.252014,1.023839,1.0037314,,,,,,
431,11.299173,11.251935,1.071473,1.0046413,,,,,,
432,11.304541,11.252701,1.1061544,1.005369,,,,,,
433,11.307728,11.253461,1.0726347,1.0020183,,,,,,
434,11.329818,11.253446,1.1641252,1.0030992,,,,,,
435,11.350628,11.2531595,1.1006501,1.003559,,,,,,
436,11.335105,11.252914,1.0598526,1.0026155,,,,,,
437,11.306422,11.252512,1.0480125,1.0020591,,,,,,
438,11.280322,11.25184,1.0393883,1.0024707,,,,,,
439,11.269384,11.251523,1.0898566,1.0033742,,,,,,
440,11.266487,11.251511,1.0696939,1.0030557,,,,,,
441,11.256056,11.250592,1.098813,1.003405,,,,,,
442,11.263355,11.250823,1.1321529,1.0041312,,,,,,
443,11.276956,11.250839,1.1083293,1.0022532,,,,,,
444,11.2479725,11.249866,1.0412335,1.0018817,,,,,,
445,11.234595,11.249621,1.1461794,1.0012314,,,,,,
446,11.282593,11.2493515,1.1441349,1.0004689,,,,,,
447,11.291011,11.248228,1.1235876,1.0013914,,,,,,
448,11.2679205,11.247995,1.1095225,1.0011324,,,,,,
449,11.248704,11.248205,1.072012,1.0002985,,,,,,
450,11.235862,11.247465,1.1001419,0.99938786,,,,,,
451,11.214816,11.247301,1.0656075,1.0035037,,,,,,
452,11.211096,11.248553,1.0994633,1.0031669,,,,,,
453,11.217712,11.24888,1.1249586,1.000144,,,,,,
454,11.207299,11.248196,1.1240366,1.0017527,,,,,,
455,11.180922,11.248098,1.0597345,1.0007124,,,,,,
456,11.17426,11.2469,1.110911,0.99860233,,,,,,
