epoch,loudness_zwtv,sharpness_din_tv,roughness_dw,tnr_ecma_perseg,sii_ansi,total,val_loudness_zwtv,val_sharpness_din_tv,val_roughness_dw,val_tnr_ecma_perseg,val_sii_ansi,val_total
57,32.13383102416992,0.16321106255054474,0.16341401636600494,39.61281204223633,0.02118723839521408,16.020471572875977,32.52256774902344,0.15677346289157867,0.1649128496646881,42.18720245361328,0.02201036736369133,16.21329689025879
58,31.652191162109375,0.1629374474287033,0.16377757489681244,39.52109909057617,0.021309757605195045,15.782402992248535,31.40102767944336,0.159092515707016,0.16489288210868835,43.65867233276367,0.02200109139084816,15.663631439208984
59,31.394588470458984,0.1611652374267578,0.16297845542430878,39.6275749206543,0.020842313766479492,15.654581069946289,30.43128204345703,0.1575324386358261,0.16313891112804413,42.9703483581543,0.0219708364456892,15.182861328125
60,31.100967407226562,0.1615104079246521,0.16239245235919952,39.58406066894531,0.02135530859231949,15.509721755981445,31.24427604675293,0.15528970956802368,0.16369092464447021,42.47627258300781,0.021107561886310577,15.582096099853516
61,31.019386291503906,0.16143804788589478,0.16315750777721405,39.31660842895508,0.021796787157654762,15.468880653381348,31.586660385131836,0.15485841035842896,0.1620679646730423,42.81243896484375,0.022182928398251534,15.751510620117188
62,30.439754486083984,0.16057398915290833,0.162649467587471,39.59230422973633,0.02137097343802452,15.182859420776367,30.479713439941406,0.15654689073562622,0.16409216821193695,42.873844146728516,0.020950520411133766,15.206107139587402
63,30.306276321411133,0.15905755758285522,0.16295653581619263,39.47111511230469,0.02104371041059494,15.116044998168945,29.932161331176758,0.15433764457702637,0.1639634221792221,42.77772903442383,0.021112676709890366,14.934562683105469
64,30.218303680419922,0.15961714088916779,0.16328132152557373,39.4189338684082,0.02027250826358795,15.072762489318848,29.839509963989258,0.15233230590820312,0.1640702188014984,42.90467834472656,0.021496670320630074,14.888045310974121
65,29.753568649291992,0.15921515226364136,0.16336172819137573,39.319915771484375,0.019839797168970108,14.842974662780762,30.414512634277344,0.15625692903995514,0.16559205949306488,42.2533073425293,0.020301273092627525,15.172648429870605
66,29.752595901489258,0.1579437404870987,0.1630057692527771,39.201229095458984,0.019854694604873657,14.841649055480957,30.435762405395508,0.16252264380455017,0.1642814725637436,42.50288391113281,0.01791246235370636,15.186680793762207
67,29.3172550201416,0.15808095037937164,0.16291309893131256,39.2574577331543,0.019539689645171165,14.62691879272461,28.963153839111328,0.1530076116323471,0.1637258678674698,42.478450775146484,0.018895410001277924,14.454996109008789
68,29.503582000732422,0.15834271907806396,0.16311971843242645,39.45237350463867,0.01944788731634617,14.7194242477417,29.102487564086914,0.15662740170955658,0.16481100022792816,43.58917236328125,0.019127003848552704,14.52768325805664
69,29.20713233947754,0.15765973925590515,0.16342836618423462,39.49307632446289,0.01915884204208851,14.572831153869629,29.410499572753906,0.1585383266210556,0.1641564518213272,41.924076080322266,0.02034757286310196,14.677528381347656
70,29.05327606201172,0.1566864252090454,0.16279776394367218,39.050636291503906,0.01920449361205101,14.49551010131836,28.4265193939209,0.15393507480621338,0.16423693299293518,42.7762565612793,0.019714010879397392,14.19113540649414
71,28.41762924194336,0.15629658102989197,0.16312362253665924,39.08204650878906,0.019263846799731255,14.181703567504883,28.03816795349121,0.14941509068012238,0.16417598724365234,41.55927276611328,0.02000819332897663,13.994950294494629
72,28.394319534301758,0.15546518564224243,0.16312718391418457,39.233768463134766,0.017988471314311028,14.170015335083008,28.14127540588379,0.15121152997016907,0.16416291892528534,42.67859649658203,0.018816787749528885,14.048765182495117
73,28.09524917602539,0.1554940640926361,0.16305719316005707,39.037437438964844,0.01833442412316799,14.022026062011719,27.822317123413086,0.14987412095069885,0.1633283495903015,42.33598327636719,0.017790915444493294,13.89004135131836
74,28.23206901550293,0.15370623767375946,0.16347801685333252,38.854488372802734,0.01905263215303421,14.088401794433594,27.790552139282227,0.15391521155834198,0.16315214335918427,42.36848831176758,0.01939849555492401,13.876471519470215
75,27.64459991455078,0.15467436611652374,0.16304239630699158,39.078731536865234,0.018357813358306885,13.799232482910156,27.489521026611328,0.15060164034366608,0.1633569300174713,41.63603210449219,0.0164379570633173,13.724836349487305
76,27.708511352539062,0.15380148589611053,0.16334785521030426,38.628639221191406,0.018099777400493622,13.8295259475708,27.445045471191406,0.14912748336791992,0.16388452053070068,41.86826705932617,0.019891012459993362,13.702600479125977
77,27.360519409179688,0.15281087160110474,0.16279710829257965,38.90055465698242,0.017424818128347397,13.657830238342285,27.602092742919922,0.14917230606079102,0.1638326346874237,42.2546501159668,0.015252375043928623,13.780804634094238
